#                 x      shearStress_xx      shearStress_xy      shearStress_xz      shearStress_yy      shearStress_yz      shearStress_zz                 U_x                 U_y                 U_z
              1e-06   0.000109679013033    -0.0681706851457  -6.39167231292e-14  -0.000359964467243  -2.02921880688e-13   5.88501463914e-05  -1.86003013254e-08    -0.0897696820445  -7.87397417861e-18
   1.0980980981e-06   0.000109679013033    -0.0681706851457  -6.39167231292e-14  -0.000359964467243  -2.02921880688e-13   5.88501463914e-05  -1.86003013254e-08    -0.0897696820445  -7.87397417861e-18
   1.1961961962e-06   0.000109679013033    -0.0681706851457  -6.39167231292e-14  -0.000359964467243  -2.02921880688e-13   5.88501463914e-05  -1.86003013254e-08    -0.0897696820445  -7.87397417861e-18
  1.29429429429e-06   0.000109679013033    -0.0681706851457  -6.39167231292e-14  -0.000359964467243  -2.02921880688e-13   5.88501463914e-05  -1.86003013254e-08    -0.0897696820445  -7.87397417861e-18
  1.39239239239e-06   0.000109679013033    -0.0681706851457  -6.39167231292e-14  -0.000359964467243  -2.02921880688e-13   5.88501463914e-05  -1.86003013254e-08    -0.0897696820445  -7.87397417861e-18
  1.49049049049e-06   0.000109679013033    -0.0681706851457  -6.39167231292e-14  -0.000359964467243  -2.02921880688e-13   5.88501463914e-05  -1.86003013254e-08    -0.0897696820445  -7.87397417861e-18
  1.58858858859e-06   0.000109679013033    -0.0681706851457  -6.39167231292e-14  -0.000359964467243  -2.02921880688e-13   5.88501463914e-05  -1.86003013254e-08    -0.0897696820445  -7.87397417861e-18
  1.68668668669e-06   0.000109679013033    -0.0681706851457  -6.39167231292e-14  -0.000359964467243  -2.02921880688e-13   5.88501463914e-05  -1.86003013254e-08    -0.0897696820445  -7.87397417861e-18
  1.78478478478e-06   0.000109679013033    -0.0681706851457  -6.39167231292e-14  -0.000359964467243  -2.02921880688e-13   5.88501463914e-05  -1.86003013254e-08    -0.0897696820445  -7.87397417861e-18
  1.88288288288e-06   0.000109679013033    -0.0681706851457  -6.39167231292e-14  -0.000359964467243  -2.02921880688e-13   5.88501463914e-05  -1.86003013254e-08    -0.0897696820445  -7.87397417861e-18
  1.98098098098e-06   0.000109679013033    -0.0681706851457  -6.39167231292e-14  -0.000359964467243  -2.02921880688e-13   5.88501463914e-05  -1.86003013254e-08    -0.0897696820445  -7.87397417861e-18
  2.07907907908e-06   0.000109679013033    -0.0681706851457  -6.39167231292e-14  -0.000359964467243  -2.02921880688e-13   5.88501463914e-05  -1.86003013254e-08    -0.0897696820445  -7.87397417861e-18
  2.17717717718e-06   0.000109679013033    -0.0681706851457  -6.39167231292e-14  -0.000359964467243  -2.02921880688e-13   5.88501463914e-05  -1.86003013254e-08    -0.0897696820445  -7.87397417861e-18
  2.27527527528e-06   0.000109679013033    -0.0681706851457  -6.39167231292e-14  -0.000359964467243  -2.02921880688e-13   5.88501463914e-05  -1.86003013254e-08    -0.0897696820445  -7.87397417861e-18
  2.37337337337e-06   0.000109679013033    -0.0681706851457  -6.39167231292e-14  -0.000359964467243  -2.02921880688e-13   5.88501463914e-05  -1.86003013254e-08    -0.0897696820445  -7.87397417861e-18
