"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.254e-06,-3.4432e-08,0.16115,0.083321,2.5129e-05,0.002401,2.9862e-05,0.082823,0.0054323,-0.0021317,-0.0049108,-0.17009,0.048156,26.368,-0.0081448,-0.0081054,0.01625,-2.6171e-06,-2.399e-05,-1.3161e-05,0.43341,0,0,0,1,0,0,0,0.0065
-1.2211e-06,-1.485e-09,0.16115,0.083317,2.5963e-05,-0.013084,3.6693e-05,0.082839,-0.010067,-0.0021377,-0.0049166,-0.1701,0.048148,26.368,-0.0081431,-0.0081052,0.016248,-2.9442e-06,0.00064395,0.00065499,0.4336,0,0,0,1,5.6569e-07,4e-07,4e-07,0.0065
-1.1881e-06,3.1463e-08,0.16115,0.083294,2.6635e-05,-0.02857,4.3694e-05,0.082875,-0.025594,-0.0021438,-0.0049223,-0.17012,0.048139,26.368,-0.0081399,-0.0081065,0.016246,-3.2711e-06,0.0013119,0.0013232,0.43378,0,0,0,1,1.1314e-06,8e-07,8e-07,0.0065
-1.1552e-06,6.4412e-08,0.16115,0.083271,2.7308e-05,-0.044056,5.0695e-05,0.08291,-0.04112,-0.00215,-0.004928,-0.17013,0.04813,26.368,-0.0081366,-0.0081078,0.016244,-3.5981e-06,0.0019798,0.0019913,0.43396,0,0,0,1,1.6971e-06,1.2e-06,1.2e-06,0.0065
-1.1222e-06,9.736e-08,0.16115,0.083248,2.798e-05,-0.059542,5.7696e-05,0.082946,-0.056646,-0.0021561,-0.0049337,-0.17014,0.048122,26.368,-0.0081334,-0.0081091,0.016242,-3.925e-06,0.0026477,0.0026595,0.43415,0,0,0,1,2.2627e-06,1.6e-06,1.6e-06,0.0065
-1.0893e-06,1.3031e-07,0.16115,0.083225,2.8653e-05,-0.075028,6.4697e-05,0.082981,-0.072172,-0.0021622,-0.0049394,-0.17015,0.048113,26.368,-0.0081302,-0.0081104,0.016241,-4.252e-06,0.0033156,0.0033277,0.43433,0,0,0,1,2.8284e-06,2e-06,2e-06,0.0065
-1.0564e-06,1.6326e-07,0.16115,0.083202,2.9325e-05,-0.090514,7.1698e-05,0.083017,-0.087698,-0.0021684,-0.0049451,-0.17016,0.048104,26.368,-0.008127,-0.0081117,0.016239,-4.5789e-06,0.0039835,0.0039959,0.43451,0,0,0,1,3.3941e-06,2.4e-06,2.4e-06,0.0065
-1.0234e-06,1.9621e-07,0.16115,0.083179,2.9998e-05,-0.106,7.8699e-05,0.083052,-0.10322,-0.0021745,-0.0049508,-0.17017,0.048096,26.368,-0.0081237,-0.008113,0.016237,-4.9059e-06,0.0046514,0.004664,0.4347,0,0,0,1,3.9598e-06,2.8e-06,2.8e-06,0.0065
-9.9032e-07,2.2922e-07,0.16115,0.083178,3.6295e-05,-0.12349,9.0181e-05,0.083093,-0.11973,-0.0021806,-0.0049565,-0.17018,0.047945,26.368,-0.0080972,-0.0080899,0.016187,-5.543e-06,0.0053183,0.0053318,0.4394,0,0,0,1,4.5255e-06,3.2e-06,3.2e-06,0.0065
-9.5647e-07,2.6256e-07,0.16115,0.08328,6.885e-05,-0.15036,0.00012258,0.083159,-0.14081,-0.0021869,-0.0049623,-0.17015,0.04713,26.368,-0.0079618,-0.0079527,0.015914,-7.6284e-06,0.0059805,0.0059979,0.46519,0,0,0,1,5.0912e-06,3.6e-06,3.6e-06,0.0065
-9.2263e-07,2.9591e-07,0.16115,0.083381,0.00010141,-0.17723,0.00015499,0.083225,-0.16189,-0.0021931,-0.004968,-0.17012,0.046315,26.368,-0.0078263,-0.0078155,0.015642,-9.7137e-06,0.0066426,0.0066639,0.49099,0,0,0,1,5.6569e-06,4e-06,4e-06,0.0065
-8.8878e-07,3.2925e-07,0.16115,0.083483,0.00013396,-0.20409,0.00018739,0.083291,-0.18297,-0.0021993,-0.0049738,-0.17009,0.0455,26.368,-0.0076909,-0.0076783,0.015369,-1.1799e-05,0.0073047,0.0073299,0.51679,0,0,0,1,6.2225e-06,4.4e-06,4.4e-06,0.0065
-8.5493e-07,3.6259e-07,0.16115,0.083584,0.00016652,-0.23096,0.00021979,0.083357,-0.20404,-0.0022055,-0.0049796,-0.17006,0.044685,26.368,-0.0075555,-0.0075411,0.015097,-1.3884e-05,0.0079668,0.0079959,0.54258,0,0,0,1,6.7882e-06,4.8e-06,4.8e-06,0.0065
-8.2108e-07,3.9593e-07,0.16115,0.083686,0.00019907,-0.25783,0.00025219,0.083423,-0.22512,-0.0022118,-0.0049853,-0.17004,0.04387,26.368,-0.0074201,-0.0074039,0.014824,-1.597e-05,0.008629,0.0086619,0.56838,0,0,0,1,7.3539e-06,5.2e-06,5.2e-06,0.0065
-7.8723e-07,4.2927e-07,0.16115,0.083787,0.00023163,-0.28469,0.00028459,0.083489,-0.2462,-0.002218,-0.0049911,-0.17001,0.043055,26.367,-0.0072847,-0.0072667,0.014551,-1.8055e-05,0.0092911,0.0093279,0.59418,0,0,0,1,7.9196e-06,5.6e-06,5.6e-06,0.0065
-7.5339e-07,4.6261e-07,0.16115,0.083889,0.00026418,-0.31156,0.000317,0.083555,-0.26728,-0.0022242,-0.0049968,-0.16998,0.042239,26.367,-0.0071492,-0.0071295,0.014279,-2.014e-05,0.0099532,0.0099939,0.61997,0,0,0,1,8.4853e-06,6e-06,6e-06,0.0065
-7.1969e-07,4.961e-07,0.16115,0.083981,0.00029422,-0.33638,0.00035235,0.083631,-0.29043,-0.0022303,-0.0050028,-0.16995,0.041426,26.367,-0.0070136,-0.006993,0.014007,-2.2208e-05,0.010617,0.010659,0.64578,0,0,0,1,9.051e-06,6.4e-06,6.4e-06,0.0065
-6.8626e-07,5.2985e-07,0.16115,0.084056,0.00031957,-0.35741,0.00039317,0.083723,-0.31743,-0.002236,-0.0050089,-0.16993,0.040614,26.367,-0.0068776,-0.0068578,0.013735,-2.4244e-05,0.011283,0.011321,0.67163,0,0,0,1,9.6167e-06,6.8e-06,6.8e-06,0.0065
-6.5283e-07,5.636e-07,0.16115,0.084131,0.00034492,-0.37844,0.000434,0.083816,-0.34443,-0.0022418,-0.0050151,-0.1699,0.039802,26.367,-0.0067416,-0.0067226,0.013464,-2.628e-05,0.011948,0.011983,0.69747,0,0,0,1,1.0182e-05,7.2e-06,7.2e-06,0.0065
-6.194e-07,5.9736e-07,0.16115,0.084206,0.00037028,-0.39946,0.00047482,0.083909,-0.37143,-0.0022475,-0.0050213,-0.16987,0.038991,26.367,-0.0066055,-0.0065874,0.013193,-2.8316e-05,0.012614,0.012646,0.72331,0,0,0,1,1.0748e-05,7.6e-06,7.6e-06,0.0065
-5.8597e-07,6.3111e-07,0.16115,0.08428,0.00039563,-0.42049,0.00051565,0.084002,-0.39843,-0.0022533,-0.0050275,-0.16984,0.038179,26.367,-0.0064695,-0.0064522,0.012922,-3.0352e-05,0.01328,0.013308,0.74915,0,0,0,1,1.1314e-05,8e-06,8e-06,0.0065
-5.5254e-07,6.6487e-07,0.16115,0.084355,0.00042099,-0.44152,0.00055647,0.084094,-0.42543,-0.002259,-0.0050337,-0.16981,0.037368,26.367,-0.0063335,-0.006317,0.01265,-3.2387e-05,0.013946,0.01397,0.775,0,0,0,1,1.1879e-05,8.4e-06,8.4e-06,0.0065
-5.1911e-07,6.9862e-07,0.16115,0.08443,0.00044634,-0.46255,0.0005973,0.084187,-0.45243,-0.0022648,-0.0050398,-0.16979,0.036556,26.366,-0.0061975,-0.0061818,0.012379,-3.4423e-05,0.014612,0.014633,0.80084,0,0,0,1,1.2445e-05,8.8e-06,8.8e-06,0.0065
-4.8569e-07,7.3238e-07,0.16115,0.084505,0.0004717,-0.48357,0.00063812,0.08428,-0.47944,-0.0022705,-0.005046,-0.16976,0.035744,26.366,-0.0060614,-0.0060466,0.012108,-3.6459e-05,0.015278,0.015295,0.82668,0,0,0,1,1.3011e-05,9.2e-06,9.2e-06,0.0065
-4.513e-07,7.6646e-07,0.16115,0.084526,0.00047499,-0.53193,0.00064818,0.084327,-0.51961,-0.0022778,-0.0050526,-0.16969,0.034921,26.366,-0.0059207,-0.0059082,0.011829,-3.6467e-05,0.015953,0.015983,0.88557,0,0,0,1,1.3576e-05,9.6e-06,9.6e-06,0.0065
-4.1669e-07,8.0061e-07,0.16115,0.084536,0.00047321,-0.58657,0.00065117,0.084363,-0.56282,-0.0022855,-0.0050593,-0.16961,0.034095,26.366,-0.0057788,-0.0057691,0.011548,-3.6008e-05,0.01663,0.016676,0.95205,0,0,0,1,1.4142e-05,1e-05,1e-05,0.0065
-3.8208e-07,8.3476e-07,0.16115,0.084545,0.00047144,-0.64121,0.00065416,0.084399,-0.60603,-0.0022931,-0.005066,-0.16953,0.033269,26.366,-0.005637,-0.0056299,0.011267,-3.555e-05,0.017307,0.017369,1.0185,0,0,0,1,1.4708e-05,1.04e-05,1.04e-05,0.0065
-3.4747e-07,8.6892e-07,0.16115,0.084555,0.00046966,-0.69585,0.00065715,0.084435,-0.64924,-0.0023007,-0.0050726,-0.16945,0.032442,26.366,-0.0054952,-0.0054908,0.010986,-3.5092e-05,0.017984,0.018062,1.085,0,0,0,1,1.5274e-05,1.08e-05,1.08e-05,0.0065
-3.1285e-07,9.0307e-07,0.16114,0.084564,0.00046789,-0.75049,0.00066013,0.084471,-0.69244,-0.0023084,-0.0050793,-0.16937,0.031616,26.366,-0.0053533,-0.0053516,0.010705,-3.4633e-05,0.018661,0.018755,1.1515,0,0,0,1,1.5839e-05,1.12e-05,1.12e-05,0.0065
-2.7824e-07,9.3723e-07,0.16114,0.084573,0.00046611,-0.80513,0.00066312,0.084507,-0.73565,-0.002316,-0.005086,-0.1693,0.03079,26.366,-0.0052115,-0.0052125,0.010424,-3.4175e-05,0.019338,0.019448,1.218,0,0,0,1,1.6405e-05,1.16e-05,1.16e-05,0.0065
-2.4363e-07,9.7138e-07,0.16114,0.084583,0.00046434,-0.85977,0.00066611,0.084543,-0.77886,-0.0023236,-0.0050927,-0.16922,0.029964,26.365,-0.0050696,-0.0050733,0.010143,-3.3716e-05,0.020015,0.020141,1.2845,0,0,0,1,1.6971e-05,1.2e-05,1.2e-05,0.0065
-2.0902e-07,1.0055e-06,0.16114,0.084592,0.00046256,-0.91441,0.0006691,0.084579,-0.82207,-0.0023313,-0.0050994,-0.16914,0.029138,26.365,-0.0049278,-0.0049341,0.0098619,-3.3258e-05,0.020692,0.020834,1.3509,0,0,0,1,1.7536e-05,1.24e-05,1.24e-05,0.0065
-1.7466e-07,1.0399e-06,0.16114,0.084639,0.00045526,-0.9576,0.0006792,0.084577,-0.87678,-0.0023381,-0.0051068,-0.16906,0.028315,26.365,-0.0047894,-0.0047927,0.0095821,-3.2742e-05,0.021385,0.021512,1.4175,0,0,0,1,1.8102e-05,1.28e-05,1.28e-05,0.0065
-1.4029e-07,1.0743e-06,0.16114,0.084686,0.00044789,-1.0007,0.00068938,0.084574,-0.93162,-0.0023449,-0.0051142,-0.16898,0.027491,26.365,-0.004651,-0.0046513,0.0093023,-3.2225e-05,0.022079,0.022189,1.484,0,0,0,1,1.8668e-05,1.32e-05,1.32e-05,0.0065
-1.0593e-07,1.1087e-06,0.16114,0.084733,0.00044052,-1.0437,0.00069956,0.084571,-0.98647,-0.0023517,-0.0051216,-0.1689,0.026668,26.365,-0.0045127,-0.0045098,0.0090225,-3.1709e-05,0.022772,0.022866,1.5505,0,0,0,1,1.9233e-05,1.36e-05,1.36e-05,0.0065
-7.1567e-08,1.1431e-06,0.16114,0.08478,0.00043315,-1.0868,0.00070974,0.084569,-1.0413,-0.0023586,-0.0051291,-0.16882,0.025845,26.365,-0.0043743,-0.0043684,0.0087427,-3.1192e-05,0.023465,0.023543,1.617,0,0,0,1,1.9799e-05,1.4e-05,1.4e-05,0.0065
-3.7204e-08,1.1775e-06,0.16114,0.084827,0.00042577,-1.1298,0.00071992,0.084566,-1.0962,-0.0023654,-0.0051365,-0.16875,0.025021,26.365,-0.004236,-0.004227,0.0084629,-3.0676e-05,0.024158,0.02422,1.6836,0,0,0,1,2.0365e-05,1.44e-05,1.44e-05,0.0065
-2.8407e-09,1.2119e-06,0.16114,0.084874,0.0004184,-1.1729,0.00073011,0.084564,-1.151,-0.0023722,-0.0051439,-0.16867,0.024198,26.364,-0.0040976,-0.0040855,0.0081831,-3.0159e-05,0.024852,0.024897,1.7501,0,0,0,1,2.093e-05,1.48e-05,1.48e-05,0.0065
3.1523e-08,1.2463e-06,0.16114,0.084922,0.00041103,-1.2159,0.00074029,0.084561,-1.2059,-0.002379,-0.0051514,-0.16859,0.023375,26.364,-0.0039593,-0.0039441,0.0079033,-2.9643e-05,0.025545,0.025574,1.8166,0,0,0,1,2.1496e-05,1.52e-05,1.52e-05,0.0065
6.5723e-08,1.2804e-06,0.16114,0.084902,0.00037777,-1.2823,0.00072424,0.084528,-1.2716,-0.0023866,-0.0051587,-0.16848,0.022698,26.364,-0.003844,-0.0038279,0.0076719,-2.8352e-05,0.026253,0.026283,1.9083,0,0,0,1,2.2062e-05,1.56e-05,1.56e-05,0.0065
9.9724e-08,1.3142e-06,0.16114,0.084799,0.00031253,-1.3773,0.0006758,0.084458,-1.3508,-0.002395,-0.005166,-0.16834,0.022204,26.364,-0.0037572,-0.003743,0.0075002,-2.6106e-05,0.026981,0.027032,2.0309,0,0,0,1,2.2627e-05,1.6e-05,1.6e-05,0.0065
1.3372e-07,1.348e-06,0.16113,0.084696,0.0002473,-1.4724,0.00062736,0.084387,-1.43,-0.0024034,-0.0051734,-0.16821,0.021709,26.364,-0.0036704,-0.0036581,0.0073285,-2.386e-05,0.027708,0.027781,2.1536,0,0,0,1,2.3193e-05,1.64e-05,1.64e-05,0.0065
1.6772e-07,1.3817e-06,0.16113,0.084593,0.00018206,-1.5675,0.00057892,0.084317,-1.5092,-0.0024118,-0.0051807,-0.16807,0.021215,26.364,-0.0035836,-0.0035732,0.0071568,-2.1614e-05,0.028435,0.02853,2.2762,0,0,0,1,2.3759e-05,1.68e-05,1.68e-05,0.0065
2.0172e-07,1.4155e-06,0.16113,0.084491,0.00011683,-1.6626,0.00053048,0.084247,-1.5883,-0.0024202,-0.005188,-0.16793,0.02072,26.364,-0.0034968,-0.0034883,0.0069851,-1.9367e-05,0.029163,0.029279,2.3989,0,0,0,1,2.4324e-05,1.72e-05,1.72e-05,0.0065
2.3572e-07,1.4493e-06,0.16113,0.084388,5.159e-05,-1.7577,0.00048204,0.084176,-1.6675,-0.0024286,-0.0051953,-0.16779,0.020225,26.364,-0.00341,-0.0034033,0.0068134,-1.7121e-05,0.02989,0.030027,2.5215,0,0,0,1,2.489e-05,1.76e-05,1.76e-05,0.0065
2.6972e-07,1.483e-06,0.16113,0.084285,-1.3645e-05,-1.8527,0.0004336,0.084106,-1.7467,-0.002437,-0.0052026,-0.16765,0.019731,26.364,-0.0033232,-0.0033184,0.0066416,-1.4875e-05,0.030617,0.030776,2.6442,0,0,0,1,2.5456e-05,1.8e-05,1.8e-05,0.0065
3.0372e-07,1.5168e-06,0.16113,0.084182,-7.888e-05,-1.9478,0.00038516,0.084036,-1.8259,-0.0024454,-0.0052099,-0.16751,0.019236,26.364,-0.0032364,-0.0032335,0.0064699,-1.2629e-05,0.031345,0.031525,2.7668,0,0,0,1,2.6022e-05,1.84e-05,1.84e-05,0.0065
3.3781e-07,1.5505e-06,0.16113,0.084108,-0.00014183,-2.0328,0.00033526,0.083937,-1.9152,-0.0024534,-0.0052176,-0.16737,0.018742,26.363,-0.003151,-0.0031475,0.0062986,-1.0353e-05,0.032086,0.03226,2.8895,0,0,0,1,2.6587e-05,1.88e-05,1.88e-05,0.0065
3.7194e-07,1.5841e-06,0.16113,0.084051,-0.00020342,-2.1117,0.00028448,0.08382,-2.0105,-0.0024611,-0.0052256,-0.16723,0.018249,26.363,-0.0030664,-0.0030609,0.0061274,-8.0591e-06,0.032835,0.032987,3.0121,0,0,0,1,2.7153e-05,1.92e-05,1.92e-05,0.0065
4.0607e-07,1.6177e-06,0.16112,0.083994,-0.00026501,-2.1907,0.0002337,0.083704,-2.1058,-0.0024687,-0.0052336,-0.1671,0.017755,26.363,-0.0029818,-0.0029744,0.0059562,-5.7653e-06,0.033584,0.033714,3.1348,0,0,0,1,2.7719e-05,1.96e-05,1.96e-05,0.0065
4.402e-07,1.6513e-06,0.16112,0.083937,-0.0003266,-2.2696,0.00018292,0.083587,-2.2012,-0.0024764,-0.0052416,-0.16696,0.017262,26.363,-0.0028973,-0.0028878,0.005785,-3.4714e-06,0.034333,0.034442,3.2574,0,0,0,1,2.8284e-05,2e-05,2e-05,0.0065
4.7434e-07,1.685e-06,0.16112,0.08388,-0.00038818,-2.3486,0.00013214,0.083471,-2.2965,-0.0024841,-0.0052496,-0.16682,0.016768,26.363,-0.0028127,-0.0028012,0.0056139,-1.1776e-06,0.035082,0.035169,3.3801,0,0,0,1,2.885e-05,2.04e-05,2.04e-05,0.0065
5.0847e-07,1.7186e-06,0.16112,0.083823,-0.00044977,-2.4275,8.1365e-05,0.083354,-2.3918,-0.0024918,-0.0052575,-0.16668,0.016275,26.363,-0.0027281,-0.0027146,0.0054427,1.1162e-06,0.035831,0.035896,3.5028,0,0,0,1,2.9416e-05,2.08e-05,2.08e-05,0.0065
5.426e-07,1.7522e-06,0.16112,0.083766,-0.00051136,-2.5065,3.0587e-05,0.083238,-2.4871,-0.0024995,-0.0052655,-0.16654,0.015781,26.363,-0.0026435,-0.002628,0.0052715,3.4101e-06,0.03658,0.036623,3.6254,0,0,0,1,2.9981e-05,2.12e-05,2.12e-05,0.0065
5.7662e-07,1.7858e-06,0.16112,0.083703,-0.00057452,-2.5906,-2.1196e-05,0.083121,-2.5848,-0.0025072,-0.0052734,-0.1664,0.015306,26.363,-0.0025618,-0.0025445,0.0051064,5.6419e-06,0.037331,0.037355,3.7534,0,0,0,1,3.0547e-05,2.16e-05,2.16e-05,0.0065
6.0937e-07,1.8183e-06,0.16111,0.083576,-0.00065543,-2.7328,-8.431e-05,0.083003,-2.7082,-0.0025155,-0.0052805,-0.1662,0.015028,26.363,-0.002513,-0.0024961,0.0050091,7.1747e-06,0.038102,0.038145,3.9413,0,0,0,1,3.1113e-05,2.2e-05,2.2e-05,0.0065
6.4213e-07,1.8508e-06,0.16111,0.08345,-0.00073634,-2.8751,-0.00014742,0.082885,-2.8316,-0.0025237,-0.0052875,-0.166,0.014751,26.363,-0.0024642,-0.0024476,0.0049118,8.7075e-06,0.038874,0.038934,4.1292,0,0,0,1,3.1678e-05,2.24e-05,2.24e-05,0.0065
6.7488e-07,1.8832e-06,0.16111,0.083323,-0.00081725,-3.0173,-0.00021054,0.082766,-2.9551,-0.002532,-0.0052946,-0.1658,0.014474,26.363,-0.0024153,-0.0023992,0.0048145,1.024e-05,0.039646,0.039724,4.3172,0,0,0,1,3.2244e-05,2.28e-05,2.28e-05,0.0065
7.0763e-07,1.9157e-06,0.16111,0.083197,-0.00089816,-3.1596,-0.00027365,0.082648,-3.0785,-0.0025402,-0.0053017,-0.1656,0.014197,26.363,-0.0023665,-0.0023507,0.0047172,1.1773e-05,0.040418,0.040513,4.5051,0,0,0,1,3.281e-05,2.32e-05,2.32e-05,0.0065
7.4038e-07,1.9482e-06,0.1611,0.08307,-0.00097907,-3.3018,-0.00033676,0.082529,-3.2019,-0.0025485,-0.0053087,-0.16541,0.01392,26.363,-0.0023177,-0.0023023,0.00462,1.3306e-05,0.041189,0.041303,4.693,0,0,0,1,3.3375e-05,2.36e-05,2.36e-05,0.0065
7.7313e-07,1.9807e-06,0.1611,0.082944,-0.00106,-3.444,-0.00039988,0.082411,-3.3254,-0.0025568,-0.0053158,-0.16521,0.013643,26.363,-0.0022689,-0.0022538,0.0045227,1.4839e-05,0.041961,0.042092,4.8809,0,0,0,1,3.3941e-05,2.4e-05,2.4e-05,0.0065
8.0588e-07,2.0132e-06,0.1611,0.082817,-0.0011409,-3.5863,-0.00046299,0.082293,-3.4488,-0.002565,-0.0053228,-0.16501,0.013365,26.362,-0.00222,-0.0022054,0.0044254,1.6371e-05,0.042733,0.042882,5.0688,0,0,0,1,3.4507e-05,2.44e-05,2.44e-05,0.0065
8.3871e-07,2.0456e-06,0.16109,0.082696,-0.0012209,-3.7234,-0.00052678,0.082168,-3.5773,-0.0025731,-0.00533,-0.16481,0.013088,26.362,-0.0021713,-0.0021569,0.0043282,1.7914e-05,0.043509,0.043667,5.2567,0,0,0,1,3.5072e-05,2.48e-05,2.48e-05,0.0065
8.7175e-07,2.0778e-06,0.16109,0.082592,-0.0012985,-3.8466,-0.00059244,0.082028,-3.7198,-0.0025808,-0.0053376,-0.16461,0.012812,26.362,-0.002123,-0.0021081,0.0042311,1.9483e-05,0.044299,0.044438,5.4446,0,0,0,1,3.5638e-05,2.52e-05,2.52e-05,0.0065
9.0479e-07,2.11e-06,0.16109,0.082487,-0.0013761,-3.9697,-0.00065809,0.081888,-3.8623,-0.0025886,-0.0053452,-0.16441,0.012535,26.362,-0.0020746,-0.0020594,0.0041341,2.1053e-05,0.045089,0.04521,5.6325,0,0,0,1,3.6204e-05,2.56e-05,2.56e-05,0.0065
9.3782e-07,2.1422e-06,0.16109,0.082382,-0.0014536,-4.0929,-0.00072375,0.081748,-4.0048,-0.0025963,-0.0053527,-0.16422,0.012258,26.362,-0.0020263,-0.0020107,0.004037,2.2622e-05,0.045878,0.045981,5.8204,0,0,0,1,3.677e-05,2.6e-05,2.6e-05,0.0065
9.7086e-07,2.1745e-06,0.16108,0.082277,-0.0015312,-4.216,-0.00078941,0.081608,-4.1473,-0.002604,-0.0053603,-0.16402,0.011981,26.362,-0.0019779,-0.001962,0.0039399,2.4192e-05,0.046668,0.046753,6.0083,0,0,0,1,3.7335e-05,2.64e-05,2.64e-05,0.0065
1.0039e-06,2.2067e-06,0.16108,0.082173,-0.0016088,-4.3392,-0.00085506,0.081468,-4.2898,-0.0026117,-0.0053679,-0.16382,0.011704,26.362,-0.0019296,-0.0019133,0.0038429,2.5761e-05,0.047458,0.047524,6.1962,0,0,0,1,3.7901e-05,2.68e-05,2.68e-05,0.0065
1.0369e-06,2.2389e-06,0.16108,0.082068,-0.0016864,-4.4623,-0.00092072,0.081328,-4.4323,-0.0026194,-0.0053755,-0.16362,0.011428,26.362,-0.0018812,-0.0018646,0.0037458,2.7331e-05,0.048247,0.048296,6.3841,0,0,0,1,3.8467e-05,2.72e-05,2.72e-05,0.0065
1.07e-06,2.2711e-06,0.16108,0.081963,-0.001764,-4.5855,-0.00098638,0.081188,-4.5748,-0.0026271,-0.005383,-0.16342,0.011151,26.362,-0.0018329,-0.0018159,0.0036487,2.89e-05,0.049037,0.049068,6.572,0,0,0,1,3.9032e-05,2.76e-05,2.76e-05,0.0065
1.102e-06,2.3027e-06,0.16107,0.081842,-0.0018377,-4.7582,-0.0010451,0.081058,-4.7382,-0.0026349,-0.0053898,-0.16318,0.010953,26.362,-0.0017981,-0.0017811,0.0035791,2.9811e-05,0.049831,0.049865,6.8099,0,0,0,1,3.9598e-05,2.8e-05,2.8e-05,0.0065
1.1337e-06,2.334e-06,0.16107,0.081714,-0.00191,-4.9505,-0.0011011,0.080933,-4.9098,-0.0026427,-0.0053962,-0.16293,0.010787,26.362,-0.0017686,-0.0017517,0.0035204,3.0462e-05,0.050626,0.050674,7.0674,0,0,0,1,4.0164e-05,2.84e-05,2.84e-05,0.0065
1.1654e-06,2.3653e-06,0.16106,0.081586,-0.0019822,-5.1428,-0.0011572,0.080808,-5.0814,-0.0026504,-0.0054026,-0.16268,0.01062,26.362,-0.0017392,-0.0017224,0.0034616,3.1113e-05,0.051421,0.051482,7.3249,0,0,0,1,4.0729e-05,2.88e-05,2.88e-05,0.0065
1.197e-06,2.3966e-06,0.16106,0.081458,-0.0020544,-5.3351,-0.0012132,0.080682,-5.253,-0.0026582,-0.0054091,-0.16242,0.010454,26.362,-0.0017098,-0.001693,0.0034028,3.1764e-05,0.052216,0.05229,7.5825,0,0,0,1,4.1295e-05,2.92e-05,2.92e-05,0.0065
1.2287e-06,2.4279e-06,0.16105,0.081331,-0.0021267,-5.5274,-0.0012692,0.080557,-5.4247,-0.002666,-0.0054155,-0.16217,0.010288,26.362,-0.0016803,-0.0016637,0.003344,3.2414e-05,0.053011,0.053099,7.84,0,0,0,1,4.1861e-05,2.96e-05,2.96e-05,0.0065
1.2604e-06,2.4592e-06,0.16105,0.081203,-0.0021989,-5.7197,-0.0013252,0.080432,-5.5963,-0.0026738,-0.0054219,-0.16192,0.010121,26.362,-0.0016509,-0.0016344,0.0032852,3.3065e-05,0.053806,0.053907,8.0976,0,0,0,1,4.2426e-05,3e-05,3e-05,0.0065
1.292e-06,2.4905e-06,0.16104,0.081075,-0.0022712,-5.912,-0.0013812,0.080306,-5.7679,-0.0026815,-0.0054283,-0.16166,0.0099548,26.362,-0.0016214,-0.001605,0.0032265,3.3716e-05,0.054601,0.054715,8.3551,0,0,0,1,4.2992e-05,3.04e-05,3.04e-05,0.0065
1.3237e-06,2.5218e-06,0.16104,0.080947,-0.0023434,-6.1043,-0.0014373,0.080181,-5.9395,-0.0026893,-0.0054347,-0.16141,0.0097884,26.362,-0.001592,-0.0015757,0.0031677,3.4367e-05,0.055396,0.055524,8.6126,0,0,0,1,4.3558e-05,3.08e-05,3.08e-05,0.0065
1.3557e-06,2.5528e-06,0.16103,0.080834,-0.0024143,-6.2774,-0.0014945,0.080042,-6.1302,-0.0026967,-0.0054415,-0.16115,0.0096221,26.362,-0.0015627,-0.0015463,0.003109,3.5044e-05,0.056204,0.05632,8.8701,0,0,0,1,4.4123e-05,3.12e-05,3.12e-05,0.0065
1.3878e-06,2.5838e-06,0.16103,0.080722,-0.0024849,-6.4487,-0.0015519,0.079901,-6.3227,-0.0027041,-0.0054483,-0.1609,0.0094558,26.362,-0.0015333,-0.001517,0.0030503,3.5724e-05,0.057012,0.057115,9.1276,0,0,0,1,4.4689e-05,3.16e-05,3.16e-05,0.0065
1.4198e-06,2.6147e-06,0.16102,0.080609,-0.0025556,-6.62,-0.0016092,0.07976,-6.5153,-0.0027115,-0.0054551,-0.16065,0.0092895,26.362,-0.001504,-0.0014876,0.0029917,3.6403e-05,0.057821,0.05791,9.3851,0,0,0,1,4.5255e-05,3.2e-05,3.2e-05,0.0065
1.4518e-06,2.6457e-06,0.16102,0.080497,-0.0026263,-6.7913,-0.0016666,0.079619,-6.7078,-0.0027188,-0.0054619,-0.16039,0.0091232,26.362,-0.0014747,-0.0014583,0.002933,3.7083e-05,0.058629,0.058705,9.6426,0,0,0,1,4.5821e-05,3.24e-05,3.24e-05,0.0065
1.4839e-06,2.6767e-06,0.16102,0.080385,-0.002697,-6.9626,-0.0017239,0.079479,-6.9004,-0.0027262,-0.0054687,-0.16014,0.008957,26.362,-0.0014454,-0.0014289,0.0028743,3.7762e-05,0.059438,0.0595,9.9001,0,0,0,1,4.6386e-05,3.28e-05,3.28e-05,0.0065
1.5159e-06,2.7076e-06,0.16101,0.080273,-0.0027677,-7.1339,-0.0017813,0.079338,-7.0929,-0.0027336,-0.0054755,-0.15989,0.0087907,26.362,-0.0014161,-0.0013996,0.0028156,3.8442e-05,0.060246,0.060295,10.158,0,0,0,1,4.6952e-05,3.32e-05,3.32e-05,0.0065
